,x,y,target
0,-20.874605178833008,-37.259952545166016,0.0
1,17.14315414428711,-24.567739486694336,0.0
2,-15.81942367553711,16.8800106048584,0.0
3,-13.965697288513184,18.116544723510742,0.0
4,16.039432525634766,-12.296442031860352,0.0
5,-5.766435146331787,-23.083086013793945,0.0
6,5.322605609893799,24.200210571289062,0.0
7,-2.2138288021087646,-4.102789878845215,0.0
8,21.003402709960938,-25.973037719726562,0.0
9,2.8058464527130127,41.55580520629883,1.0
10,17.899465560913086,-15.323796272277832,0.0
11,-9.31760025024414,12.016496658325195,0.0
12,19.838525772094727,-16.87067985534668,0.0
13,19.561616897583008,-0.18694466352462769,0.0
14,-2.8025407791137695,39.97841262817383,1.0
15,6.2099103927612305,17.373565673828125,0.0
16,27.154544830322266,-20.24783706665039,0.0
17,-10.125733375549316,21.676189422607422,1.0
18,-1.505711555480957,-25.016191482543945,0.0
19,-31.818161010742188,11.423571586608887,0.0
20,14.032271385192871,-4.63775110244751,0.0
21,1.4417752027511597,40.31196975708008,1.0
22,2.317661762237549,21.20872688293457,0.0
23,19.43313217163086,-16.15447998046875,0.0
24,-14.25472640991211,-20.862747192382812,0.0
25,5.689486503601074,-27.189672470092773,0.0
26,-3.8809351921081543,9.284619331359863,0.0
27,15.236515045166016,-16.184614181518555,0.0
28,14.975421905517578,-29.265342712402344,0.0
29,-0.8633790016174316,14.735201835632324,0.0
30,1.561014175415039,-35.837913513183594,0.0
31,-14.226725578308105,-32.87104034423828,0.0
32,8.379911422729492,-25.4803409576416,0.0
33,-9.528316497802734,12.211640357971191,0.0
34,7.217747211456299,40.568172454833984,1.0
35,3.539898157119751,20.278095245361328,0.0
36,-8.412172317504883,-30.316387176513672,0.0
37,2.7760050296783447,38.8066291809082,1.0
38,-2.3449485301971436,40.4199333190918,1.0
39,-16.85997772216797,4.026754379272461,0.0
40,12.49622917175293,9.404237747192383,0.0
41,-2.6384129524230957,14.682926177978516,0.0
42,-27.2520809173584,16.342920303344727,0.0
43,8.617780685424805,17.02600860595703,0.0
44,5.817885398864746,-27.205442428588867,0.0
45,-29.307117462158203,18.23931121826172,1.0
46,16.24310874938965,-29.736698150634766,0.0
47,15.222610473632812,-16.274572372436523,0.0
48,-27.72104263305664,12.325519561767578,0.0
49,16.03913116455078,-14.529512405395508,0.0
50,-18.20361328125,5.209476470947266,0.0
51,-2.3799285888671875,23.885498046875,0.0
52,-14.631510734558105,29.33184242248535,1.0
53,4.633520126342773,-30.533084869384766,0.0
54,16.227846145629883,-26.57355499267578,0.0
55,0.35885846614837646,29.397912979125977,0.0
56,-19.678424835205078,-29.0706787109375,0.0
57,-2.9365382194519043,24.66527557373047,0.0
58,-18.020490646362305,24.495403289794922,1.0
