,x,y,target
0,11.230735778808594,69.87837219238281,0.0
1,-65.42919921875,-43.46453857421875,0.0
2,29.050304412841797,57.74506759643555,0.0
3,24.87390899658203,68.338134765625,1.0
4,33.10934829711914,-40.82912063598633,0.0
5,28.329681396484375,-22.459571838378906,1.0
6,51.59718704223633,-0.30103209614753723,0.0
7,48.38900375366211,-1.2263007164001465,1.0
8,-13.488245010375977,-58.58969497680664,1.0
9,-13.964195251464844,-54.508636474609375,0.0
10,10.570257186889648,85.09962463378906,0.0
11,32.36279296875,-85.01215362548828,1.0
12,56.32817077636719,-25.985876083374023,0.0
13,75.36555480957031,-20.585660934448242,0.0
14,3.860518455505371,42.018009185791016,0.0
15,-78.38155364990234,1.924310564994812,0.0
16,37.57081985473633,30.813718795776367,0.0
17,43.72710418701172,70.63101959228516,0.0
18,2.897261142730713,41.712554931640625,0.0
19,70.74044036865234,-23.755949020385742,1.0
20,70.19678497314453,6.333948135375977,0.0
21,48.71132278442383,-9.731995582580566,0.0
22,-60.38426208496094,-7.693521022796631,1.0
23,-16.775197982788086,-21.244449615478516,0.0
24,10.569512367248535,85.09925079345703,0.0
25,-79.11762237548828,24.249536514282227,0.0
26,74.07735443115234,27.5331974029541,0.0
27,-9.349715232849121,-55.39823913574219,1.0
28,42.91044998168945,22.77519416809082,0.0
29,-25.594711303710938,39.19540023803711,0.0
30,14.419991493225098,-4.490832328796387,1.0
31,-24.755020141601562,11.720810890197754,0.0
32,-26.573156356811523,28.816076278686523,0.0
33,22.164215087890625,-78.46832275390625,0.0
34,-26.053211212158203,66.36627197265625,1.0
35,-1.6040503978729248,56.740455627441406,0.0
36,-11.39509391784668,0.4371344745159149,0.0
37,-65.9311752319336,-32.1875114440918,0.0
38,-64.58726501464844,5.252193450927734,1.0
39,47.60660171508789,-3.2197208404541016,0.0
40,6.024003982543945,-32.67390060424805,1.0
41,-36.3583869934082,5.398358345031738,0.0
42,15.433029174804688,-65.12429809570312,1.0
43,47.60600280761719,-3.2193198204040527,0.0
44,61.957763671875,-8.349409103393555,0.0
45,54.79645919799805,-76.53197479248047,0.0
46,92.09606170654297,1.3232336044311523,0.0
47,-19.02266502380371,79.56468963623047,0.0
48,43.340240478515625,-74.42290496826172,0.0
49,-59.224212646484375,13.289708137512207,0.0
50,-8.405322074890137,31.97295570373535,0.0
51,52.508174896240234,5.035488605499268,1.0
52,-33.036373138427734,43.81596755981445,0.0
53,-56.2300910949707,-15.510109901428223,1.0
54,-32.34426498413086,-19.52869987487793,0.0
55,-78.38155364990234,1.924310564994812,0.0
56,-25.59474754333496,39.1959114074707,0.0
57,34.14503860473633,-37.1268196105957,1.0
58,4.090357780456543,42.803104400634766,0.0
59,-65.37551879882812,5.825716495513916,0.0
60,-5.572335720062256,-65.93730926513672,0.0
61,13.896546363830566,-40.32829666137695,1.0
62,90.4500503540039,-0.5667684078216553,0.0
63,-6.422473907470703,17.732812881469727,0.0
64,4.155883312225342,6.0375590324401855,0.0
65,41.71575164794922,9.319793701171875,0.0
66,-15.996797561645508,-32.19069290161133,0.0
67,55.47269821166992,32.27254104614258,0.0
68,52.02692413330078,43.12489318847656,0.0
