,x,y,target
0,34.232017517089844,70.8287124633789,0.0
1,61.475738525390625,9.42405891418457,0.0
2,-39.125038146972656,-58.01724624633789,0.0
3,-66.62467956542969,-12.953720092773438,0.0
4,-69.96049499511719,-30.751880645751953,1.0
5,89.21372985839844,20.100326538085938,0.0
6,4.639148235321045,39.95964813232422,0.0
7,-63.00408172607422,-9.650641441345215,0.0
8,-39.78688049316406,45.59012985229492,1.0
9,-7.451955318450928,5.57985782623291,1.0
10,-15.373866081237793,66.355712890625,1.0
11,-91.13446044921875,16.917795181274414,0.0
12,-53.765663146972656,-3.472956418991089,0.0
13,1.7253024578094482,46.77602767944336,0.0
14,44.277774810791016,-8.585503578186035,0.0
15,-34.5860481262207,65.41553497314453,1.0
16,67.96495056152344,-48.704246520996094,0.0
17,-52.81222915649414,-54.805912017822266,0.0
18,-82.4744873046875,11.98538875579834,0.0
19,-89.94890594482422,15.319278717041016,0.0
20,-24.599573135375977,79.40869140625,0.0
21,55.19026184082031,-3.934293746948242,0.0
22,-8.21784782409668,-94.16195678710938,1.0
23,-39.66913604736328,40.593055725097656,0.0
24,-14.30383586883545,-7.338188171386719,1.0
25,-46.39617919921875,-33.30259323120117,0.0
26,7.830557823181152,-22.579938888549805,0.0
27,27.47265625,45.631256103515625,1.0
28,14.334117889404297,-21.957061767578125,0.0
29,42.34257507324219,23.2142276763916,0.0
30,-63.965736389160156,-41.7773323059082,0.0
31,-11.856086730957031,44.58414077758789,0.0
32,-62.472652435302734,-33.40264892578125,0.0
33,39.66462326049805,24.31842613220215,0.0
34,-82.0969009399414,23.065040588378906,0.0
35,-51.45426559448242,-62.66067123413086,0.0
36,-66.60459899902344,-41.59455490112305,1.0
37,10.611672401428223,59.820438385009766,0.0
38,-30.623510360717773,48.49045181274414,1.0
39,-14.74526596069336,-72.00861358642578,0.0
40,-16.436803817749023,-37.06441116333008,0.0
41,-37.54304122924805,-62.60808563232422,0.0
42,-56.98045349121094,14.447342872619629,0.0
43,-28.17070960998535,-9.888348579406738,0.0
44,65.01026153564453,39.05751419067383,0.0
45,-26.451616287231445,47.69387435913086,0.0
