,x,y,target
0,4.190237998962402,38.895843505859375,1.0
1,4.212313175201416,28.287599563598633,0.0
2,20.622468948364258,3.976245403289795,0.0
3,-1.1634994745254517,40.364994049072266,0.0
4,20.46421241760254,1.1760890483856201,0.0
5,20.060537338256836,12.126440048217773,0.0
6,10.576763153076172,-15.193903923034668,0.0
7,19.676528930664062,13.506583213806152,0.0
8,1.2268617153167725,-23.16597557067871,0.0
9,-18.037094116210938,-17.86307716369629,1.0
10,-23.403156280517578,-27.787736892700195,0.0
11,2.6487743854522705,-23.534305572509766,0.0
12,0.7042710781097412,40.66511917114258,1.0
13,-16.134687423706055,-1.2120273113250732,0.0
14,-11.868078231811523,3.0586304664611816,0.0
15,3.362244129180908,14.97920036315918,0.0
16,15.874272346496582,12.17105770111084,0.0
17,1.9262807369232178,-17.209068298339844,0.0
18,-7.378694534301758,-8.236958503723145,1.0
19,13.425583839416504,18.15194320678711,0.0
20,8.430817604064941,-22.425527572631836,0.0
21,-20.47930145263672,-9.766331672668457,0.0
22,-0.8640134334564209,-0.5784381031990051,0.0
23,-24.607988357543945,-26.977378845214844,0.0
24,12.190824508666992,-14.150371551513672,0.0
25,12.224863052368164,34.61734390258789,0.0
26,-20.367111206054688,-12.273540496826172,1.0
27,15.173439979553223,6.341894626617432,0.0
28,-18.492284774780273,-33.62767791748047,0.0
29,4.64991569519043,35.99117660522461,0.0
30,-25.52553367614746,-6.610861301422119,0.0
31,23.936485290527344,-4.423333168029785,0.0
32,6.939297199249268,-24.41172981262207,0.0
33,-4.602839946746826,24.19268035888672,0.0
34,8.888433456420898,-16.952716827392578,0.0
35,-19.212234497070312,-24.051982879638672,0.0
36,19.524478912353516,14.229079246520996,0.0
37,9.54727840423584,-17.410627365112305,0.0
38,-20.475738525390625,-8.14224910736084,0.0
39,9.628684043884277,18.967151641845703,0.0
40,-1.3476011753082275,36.29552459716797,0.0
41,0.9684087038040161,-23.91131019592285,0.0
42,15.908915519714355,17.772661209106445,0.0
43,-16.193321228027344,-32.1124153137207,0.0
44,23.19200325012207,-0.9704201817512512,0.0
45,4.739047050476074,-10.84093189239502,0.0
46,-21.047603607177734,-17.827259063720703,1.0
47,10.079472541809082,21.269380569458008,1.0
48,11.640814781188965,-3.4103546142578125,0.0
49,12.131958961486816,-1.0460829734802246,0.0
50,0.13570979237556458,-1.6307401657104492,0.0
51,-18.224885940551758,-23.12487030029297,0.0
52,22.893367767333984,12.568389892578125,0.0
53,15.801970481872559,26.23634147644043,0.0
54,-6.55971097946167,-7.666369438171387,0.0
55,-1.8208205699920654,27.39518165588379,0.0
56,-19.54692840576172,-11.360630989074707,0.0
57,-3.0474658012390137,24.15867805480957,0.0
58,0.0045869178138673306,-17.793455123901367,0.0
59,-22.550687789916992,2.7302932739257812,1.0
60,14.680747032165527,17.827085494995117,0.0
61,-8.680132865905762,-22.68110466003418,0.0
62,2.343076705932617,15.566427230834961,0.0
63,6.797446250915527,26.32685661315918,0.0
64,-4.096905708312988,-5.499486446380615,0.0
65,-7.139737129211426,21.607269287109375,0.0
66,-26.197059631347656,-8.166447639465332,1.0
67,-3.241615056991577,33.240623474121094,1.0
68,-16.377777099609375,5.4300312995910645,0.0
69,3.314727783203125,13.953084945678711,0.0
70,-2.27951717376709,40.070796966552734,1.0
71,3.6737895011901855,17.85089874267578,0.0
72,4.926436424255371,-2.828204870223999,0.0
73,-21.583362579345703,-10.150238037109375,1.0
74,-9.064825057983398,-18.77627182006836,0.0
75,10.130337715148926,-20.15070152282715,0.0
76,-8.628360748291016,-24.37323760986328,0.0
77,9.935407638549805,-7.312662124633789,0.0
78,-24.2130126953125,-9.032761573791504,1.0
79,11.734175682067871,-19.37432098388672,0.0
80,14.719998359680176,17.318618774414062,0.0
81,-0.6788057088851929,-24.69581413269043,0.0
82,15.143763542175293,27.700321197509766,0.0
83,-19.481977462768555,-0.761552095413208,0.0
84,9.077816009521484,-4.617452144622803,0.0
85,-3.356382131576538,20.643545150756836,0.0
86,1.0432685613632202,31.472362518310547,0.0
87,5.515294075012207,-28.779401779174805,0.0
88,6.790164470672607,-11.42513370513916,0.0
89,9.252399444580078,-19.55853271484375,0.0
90,17.692502975463867,3.3329548835754395,0.0
91,5.906930446624756,17.158889770507812,0.0
92,16.10689353942871,27.743579864501953,0.0
93,-3.2965168952941895,40.82646179199219,1.0
94,-17.958084106445312,-8.664790153503418,0.0
95,7.216431140899658,-18.399105072021484,0.0
96,-3.976731538772583,-11.725339889526367,0.0
97,13.395124435424805,34.89786148071289,0.0
98,2.4661357402801514,40.550174713134766,0.0
99,25.28734016418457,-5.083831787109375,0.0
100,3.8821611404418945,27.773014068603516,0.0
101,6.336795330047607,-2.785912036895752,0.0
102,16.14621925354004,22.916046142578125,0.0
103,-16.459238052368164,-0.24257726967334747,0.0
104,11.538238525390625,22.685455322265625,0.0
105,-6.8505859375,-27.442262649536133,0.0
106,-22.198448181152344,4.387690544128418,1.0
107,3.677915334701538,37.5297737121582,0.0
108,-9.257214546203613,-23.61924934387207,0.0
109,9.950079917907715,-22.065967559814453,0.0
110,-4.538306713104248,35.840389251708984,1.0
111,6.7463555335998535,24.236879348754883,0.0
112,-2.634455919265747,40.612892150878906,1.0
113,2.780628204345703,-13.330533981323242,0.0
114,-17.00713348388672,0.31755828857421875,0.0
115,-19.22884178161621,-26.475961685180664,0.0
116,0.44779089093208313,23.615463256835938,1.0
117,3.445333480834961,36.01955795288086,1.0
118,-19.6560001373291,-9.078749656677246,0.0
119,10.19286060333252,31.50293731689453,0.0
120,16.578094482421875,20.96927833557129,0.0
121,-0.18560005724430084,-25.86602783203125,0.0
122,-7.384160995483398,-10.25706958770752,1.0
123,-15.584904670715332,-2.7509307861328125,0.0
124,-18.40886878967285,2.167407274246216,0.0
125,-13.968513488769531,-18.2498836517334,0.0
126,14.577630043029785,32.31057357788086,0.0
127,-9.432910919189453,-27.970190048217773,0.0
128,-0.6756342053413391,-1.3371089696884155,0.0
129,0.5805200934410095,33.492095947265625,1.0
130,-16.787067413330078,-3.101062059402466,0.0
131,-17.493085861206055,-25.907211303710938,1.0
132,4.6244707107543945,-11.553858757019043,0.0
133,16.609832763671875,5.339479446411133,0.0
134,-22.693485260009766,-23.954782485961914,1.0
135,15.577324867248535,28.3690128326416,0.0
136,-1.4255671501159668,34.67454147338867,0.0
137,11.315057754516602,-7.325649738311768,0.0
138,8.852460861206055,-0.8184026479721069,0.0
139,19.821931838989258,8.075577735900879,0.0
